trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
32,0.053599538148005915,0.37553746699256907,439.19830401207105,1177.9665575790943,0.9894592998017133,17.951372087810554,23.369304024697513,1965.1396628589487,80.71280638553823,0.006492718252952129,0.007943260245038867
33,0.06129130421196931,0.49953635257026174,386.98534990611154,1552.140638683979,1.1408919284249823,27.453602650537995,8.53998432410458,1277.179897282995,32.72610918236378,0.00828814155391045,0.008972616860358745
34,0.032498160090359905,0.2534578072495591,489.0213254800317,1110.5775094273986,1.1733913667522016,42.33072731703754,47.30371911575483,1824.9188080524543,98.25706517697823,0.0048586135140721845,0.004931420423276673
35,0.02642754803354518,0.22570810870830377,472.8010295071125,1055.7206929214624,1.0386834365322912,29.818070102258943,41.77985370408461,1383.8174977933904,117.26503864796068,0.007439024691709787,0.0032551003654437403
36,0.02034524345958809,0.27616863552970855,284.764430789833,1045.1679026465126,1.189200104147897,34.733402929101395,49.36618681063372,1882.0924778920876,105.67485712903485,0.006785181915045605,0.007291323837533031
37,0.021561497789485757,0.31616795644223317,432.3149013528673,1148.9974318041368,1.1103660639845678,44.670138435621354,41.61580613253324,1590.4540204205525,67.27006342101267,0.007045878445056419,0.006528935080395548
38,0.07396064586389536,0.4863575168027723,354.68564668801093,1486.619431856734,0.9620693945813863,45.37783516862687,31.933092511427606,882.6812845158875,69.73334489913633,0.017030660992270522,0.006063451844659487
39,0.06680223412131965,0.488649648324722,431.77134879597924,1027.9639022248857,0.8725173066477097,24.724515956994008,21.573177965366764,1408.39229752683,48.132389567836604,0.010545653625735129,0.006234145477537108
40,0.09052244998154288,0.27326738074516355,313.37409681611,1369.0927431325158,0.9199919375355516,47.97791560115485,48.53418921808011,1505.7160319794398,32.78358699157581,0.00849160669379152,0.005345112558688872
41,0.04412247244301869,0.18406358078203286,437.492394810495,1394.5011089746508,1.1188818651423507,41.63886381487239,41.87818525656097,1784.5541205371767,95.11497422170804,0.009041733378707154,0.005948728206775381
42,0.03152884677240529,0.2667389653393969,470.15487144020807,1287.6408604923083,1.0969688003115554,70.65555971032839,49.79359444743844,1799.7323507085146,92.29797519476637,0.0053617955380480566,0.004463668074305075
43,0.0957250895850082,0.26900980341157993,441.3990443376845,2137.311412777497,1.1542108153716257,16.396036597179126,36.62079889581452,1310.093548826012,54.93438500399539,0.010079001277499434,0.007426676225918005
44,0.04870483754483332,0.3710959167015881,468.89044901419425,1191.700920362476,1.186302646887689,44.72779708405734,43.93068715041308,1933.7004954681092,115.00922211645299,0.014234734668801468,0.006820872622652206
45,0.06063467379004166,0.2127746200461872,421.4900977122692,1055.1458531813262,1.0616727503467747,33.56865738153557,29.273428629158115,1718.6592265644501,40.818595611823504,0.0062749545860216645,0.0054769910089861144
46,0.09739954306727183,0.3195215596101773,378.57264735944614,1596.0182086921614,1.0479793034724094,14.564909988863672,36.94326363785558,1487.3263266967165,13.515216013733799,0.0035402662701665387,0.004350065516303633
47,0.03832568900775836,0.49698529855440593,279.6780874735482,1387.1422211732595,1.0953953977531965,20.40244681884156,30.73965257842969,1480.4991461372404,65.4279212736672,0.013015388645434169,0.007644560088283479
48,0.09259438389637988,0.2871174593161093,298.1077391925254,1719.6341861134897,0.9240165340435361,10.936259275981588,22.977367261360286,1351.1060586338917,11.978676381463911,0.007911796193458078,0.007977214381643127
49,0.0764484644756771,0.2922764817672555,283.1321748781008,1623.0294465745876,1.1481397420578094,24.766387089293403,39.45334582234037,1470.8492431163945,17.882698474976586,0.005584787004721946,0.004249188412984556
50,0.09904601022482135,0.2608492991456551,493.5768487665574,1648.591237173338,1.0630949042800257,34.44786202904895,40.29022668392473,1637.392177826992,30.252727257043034,0.014288788482400483,0.003549368930449203
51,0.031353620218481745,0.14454975234780407,486.8866865974576,1593.1153762596941,1.1688016842885163,11.653167900920359,40.82541138728663,1526.0111582203685,24.03633559009953,0.007395668004951957,0.006694291960712585
52,0.043793338497242276,0.14433873617858214,424.8265785557841,1227.006384318093,1.1680899563754572,62.398769900859165,43.13329338683718,1494.096303487556,54.89278789702417,0.0023536280776042654,0.004510104980747354
53,0.05344412513670124,0.48589915877515466,401.0381099919806,1080.6737948690336,1.1834802186269384,32.55751114156761,35.3935297244821,1350.1813874168593,37.583734618726446,0.0029264417784020157,0.006212028820008477
54,0.09749575084508522,0.3195430308029497,411.20738881493264,1868.8728064562256,1.0046351952351902,14.225865334281979,31.860471633212498,1394.0147949243683,11.442700872443027,0.020136346669379634,0.0033574408487999766
55,0.06071663198982844,0.3069004531775442,369.62313473798065,2015.6744763651216,0.9183137366235086,14.916571618166241,42.61344503483188,1103.695777085797,57.5847512811408,0.020629099214116133,0.005361479688509348
56,0.0930816299031962,0.49290695994334655,451.2215714459596,1797.8034361029768,0.9716285504847562,13.598013453580162,48.394416999014055,1121.6937794124483,12.284734945428236,0.007387290732297733,0.007357018513980813
57,0.09613981631193866,0.4077667444412723,387.5938421779118,1732.7183377286551,1.08312490734249,22.578945055578238,24.536791678783988,1642.4465422206356,15.711434972530208,0.004249583187424725,0.0037768536106206163
58,0.02698321000419834,0.36369845605194673,475.7187989323042,1226.8999933579794,1.1784165131521664,40.79129381867564,49.873578353593466,1759.8691560346147,116.45423512283631,0.002329380137915087,0.002895557111996897
59,0.08053932464807824,0.3567196723768402,420.126309875667,1382.5872808275035,0.9736740598848259,23.822715666123138,49.707446096249996,1739.8632190591718,16.535555603136896,0.00207364465498783,0.004403105861264717
60,0.0572447857616378,0.3112127856564124,442.2669801695351,1088.0052577330985,1.1783162603938604,27.204307694672607,49.498193206079456,1970.497065780436,91.20828157175995,0.00851930861926372,0.004870254564488772
61,0.055347761259956677,0.13298663300329094,362.85632583006645,1278.479262202226,1.0225453694163793,34.03562005940963,32.4701002243565,1541.5496200679247,25.2165929957203,0.008190178412118046,0.009790073228986222
62,0.0736818625434711,0.31808826929690476,322.0117643578179,1180.1584998090827,1.11294798856545,21.168605028466246,18.940508098074368,1094.9141749993805,49.08907354914894,0.013265727179244803,0.003067762555570491
63,0.07560302029072741,0.19473886379330174,363.14057944753836,1419.2543912353688,0.9386661944855956,15.572276197037969,37.45314876645904,1286.568801516552,16.067278989568884,0.0034566775435507617,0.003366227491328471
64,0.06901280238958159,0.4817074900126336,373.55915212336464,1259.2126257871905,1.0649178263600796,12.76202503847779,28.167900320246652,1313.01454063389,22.417606915608207,0.016304698019059424,0.0028107458901667545
65,0.09282505169518508,0.29417477781663504,301.45488259570044,1262.1887689484706,1.0395981213897056,15.146357143731388,34.58803967110254,1356.4691012193368,55.09344696750035,0.00708218089996375,0.006360640396815486
66,0.06560012039831212,0.10842289013958768,359.0322950940444,1072.2893155756797,1.0480340233182421,36.93898294617474,44.18959440849879,1778.7175207969126,64.68972383098503,0.009839162508799371,0.004802710863187854
67,0.06758971226270111,0.3599387928645828,405.537813961911,1338.7130758299904,1.059599639348748,31.288096835226952,33.378173494438,1329.1414971299448,48.58842876495581,0.006657676831081941,0.005024840559650345
68,0.005869581742148203,0.21012780476145504,498.3466086377224,1118.2538009780228,1.0976197233162879,39.81372495649889,45.75034199039059,1721.8375878820027,105.71587719912601,0.0144798381392253,0.007805985795838941
69,0.09606883224908555,0.3483007426056249,387.97089539586347,1360.8806762893073,1.1248961456484476,26.469422352754574,39.87657938081261,1359.524609201164,20.418221860893368,0.02028504027993523,0.006908119451052757
70,0.0965717827951682,0.33236810104908593,442.6351985967842,1208.8813866634243,1.0492244395083217,23.783186948561546,28.485241515132834,949.0761892178159,40.41672635515309,0.007989166018329958,0.004107862710770164
71,0.04984668385764534,0.3699919060008936,422.0005221717351,1374.9805650072371,0.9370277964221863,11.85282899029823,30.14397322295575,778.0593139841747,24.667289452739368,0.003868158868544959,0.006046938054598346
72,0.09228824994238816,0.36676316982881507,319.42372792595035,1418.792001400809,0.9928492323752898,24.30191974921923,29.96331991333708,628.9462587118155,48.49743641658946,0.0024755874433230263,0.006518004533532686
73,0.03413307534767826,0.4125978346770681,400.744808266454,1389.864786004777,0.9188705271036988,11.061617859694564,30.191442590218042,431.70062729532447,27.682085397646645,0.011970775129929691,0.004288242372766701
74,0.09901097112215537,0.27495272025729484,441.55989983652216,1024.1130528845024,1.1948299967073432,19.93818165902622,28.188094902643243,1119.544790110319,29.884484485350622,0.015478663074219766,0.003700392371026901
75,0.08192780488177873,0.3032234409111286,457.5957525393795,1068.9220109526098,0.9563327698911417,17.9335535375817,26.457193542807804,602.7420659428309,74.96585441173022,0.008686734321091735,0.0025473383175712997
76,0.09951541647339993,0.2916459947199296,497.5793002438171,1381.9429939432634,0.9018631838000553,37.95164440958085,18.620113004913208,612.20576603982,81.22480789072414,0.005978741769548234,0.002314824746356173
77,0.0895975991488764,0.29877624694649224,466.7517844236498,1074.6252881525575,0.7965086122997458,42.09105257410913,20.918517403164884,308.15753342968145,102.78515932790428,0.017058647109262613,0.0029658358927413986
78,0.08404159620188305,0.3016848826342647,435.16043937155985,1851.794724437831,0.9677611816395949,58.62864719938048,19.769091908296062,944.1796147509308,84.79150587311241,0.005636978861238827,0.0006365504347535509
79,0.08520748647096237,0.3829550039157814,369.2607272837868,2218.5338505975938,0.5504671937040548,65.08365054618821,20.73480055123234,940.4018150472713,86.54624373659989,0.006856262364088861,0.0011311183700014058
80,0.08689905071117404,0.251252816396461,479.1672548183373,1698.7523769784991,1.1080476146493137,70.34965814196741,18.383249865646754,1055.6481912925512,96.85263618588314,0.0031432691568076356,0.00296180644947109
81,0.0885770015406514,0.23137981983539446,408.2786453901838,1990.781222294056,0.9840927957993988,57.442903087277465,18.10803573365828,1041.1979096265918,84.27887732081875,0.009203242249192691,0.00225689171391645
82,0.07869561203379981,0.3131673611394035,449.8191465776095,1853.6709309829093,0.9533830986255766,85.09400021278442,36.64890286739551,1062.543511733997,81.30779036533076,0.005496559609532533,0.0012219518855370475
