trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,J_orientation,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,orientation_rmse,orientation_max_error,exploration_distance,trial_duration_sec
56,2801996.7498670667,1483760.1263203719,0.0,0.0,False,False,,0.0,6.348114786833009,6.583553146644419,2.7104036398966236,0.03305017034484253,0.08392800964123881,0.07627401692651413,0.018007672289560545,4.4456487222034876e-05,3.0596463680267334,2.840768337249756,0.0003265715333759077,0.13372413376979542,0.0,0.0,0.0020843515426360194,0.0040938395009385955,0.8284875990962767,12.947594404220581
57,7428575.820477744,1483760.1263203719,0.0,0.0,False,False,,0.0,6.305278535815289,6.639907519830581,2.6958219730715665,43.67107539689633,0.08487278917179546,0.07565156490677284,0.007142954844823829,0.0005189962641465851,3.0391619205474854,3.1398730278015137,0.0006027443972724927,0.12525876679562253,0.0,0.0,2.752365796803076,5.41303725561793,0.7883963121485233,12.751243591308594
58,7067675.053516006,1483760.1263203719,0.0,0.0,False,False,,0.0,7.794773868705367,9.625462923847179,2.804433010465195,46.88478094772308,0.09177219343627213,0.07812128198992396,0.0035321626508778015,0.0004525819595941309,3.780205011367798,4.7209532260894775,0.001389667824866828,0.08504054332268998,0.0,0.0,3.1539336458205924,5.413327945289585,1.3573264547716006,12.740366458892822
59,7947324.575891441,1483760.1263203719,0.0,0.0,False,False,,0.0,6.461626002614749,5.733654419624728,2.629838252335726,44.40720711752741,0.08200207327960984,0.0739062459684256,0.012275240863480391,0.00018606051901207831,3.1199536323547363,2.558715343475342,0.0004923379000050547,0.1318059521905944,0.0,0.0,2.841747785179438,5.418306209022977,1.135065541624895,12.753015995025635
60,9216247.131010272,1483760.1263203719,0.0,0.0,False,False,,0.0,6.26000720649955,8.720096516048542,2.849230793963934,49.76852264955779,0.08789717980078735,0.08023907870053337,0.024927926071212136,0.0003767494716064115,3.0096449851989746,3.7349069118499756,0.0007772777575969335,0.14856746635501344,0.0,0.0,3.5104563475825867,5.4212179672242735,0.82432046997551,12.734618663787842
61,3399921.41189009,1483760.1263203719,0.0,0.0,False,False,,0.0,6.48189105156188,7.591520657269136,2.9515979876243637,0.053817421760525244,0.09046997826571063,0.0832120231890837,0.023983617424091816,0.00022849802806014914,3.1161274909973145,3.1954517364501953,0.00028726263283078597,0.16352796356246313,0.0,0.0,0.003670726060691025,0.006112903318749262,1.059007436420971,12.752157926559448
62,2673639.2799641592,1483760.1263203719,0.0,0.0,False,False,,0.0,6.269403537870463,10.635446048927038,2.77927333849613,0.06662930737334517,0.08703030278687329,0.07805954110656069,0.016724573128496276,0.00026438972859490123,3.0176124572753906,4.896690130233765,0.0011674264069392018,0.14187903498348114,0.0,0.0,0.0045393464508417395,0.0075786339416528134,0.9932911477894368,12.748833179473877
63,2698168.640002897,1483760.1263203719,0.0,0.0,False,False,,0.0,6.144429691036771,5.44150691155882,2.7351654027793724,0.03701214716348165,0.0845530581081616,0.0770004614857269,0.016969872869945765,0.00012727244628546434,2.956714153289795,2.296112537384033,0.00015763865869303651,0.14476682612068367,0.0,0.0,0.0026392867733136395,0.003974463244243133,0.7077783727748963,12.742157697677612
64,2909868.8457332286,1483760.1263203719,0.0,0.0,False,False,,0.0,6.275537332912884,10.993104630947972,2.847172833755067,0.043545251532847155,0.0886440759767767,0.08006329040414824,0.01908558064967808,0.00044983826736193406,3.0176737308502197,5.016427516937256,0.0011941129179113507,0.1327249274867184,0.0,0.0,0.0027961049659902828,0.005294102951231223,0.8250577463554141,12.749165296554565
65,8397186.424708102,1483760.1263203719,0.0,0.0,False,False,,0.0,6.148427717596801,6.150833245703156,2.740262863046828,33.707619934439315,0.08470536776950342,0.07713881887015776,0.017089753604785263,0.00015862665761064268,2.958505630493164,2.646859645843506,0.000525254755376244,0.14972009781780427,0.0,0.0,1.5201401171945237,5.386624749220782,0.7678160483441095,12.74002718925476
66,9508373.65865524,1483760.1263203719,0.0,0.0,False,False,,0.0,8.071114103749963,14.54994196852426,3.3242313529724714,34.02663924799814,0.10640446436279656,0.09294940390705117,0.028172964701956765,0.006029432830771685,3.8961329460144043,6.525944471359253,0.01788095814158346,0.10403931699141464,0.0,0.0,1.55896278160793,5.388734248783675,0.7233163476122936,12.75172734260559
67,7484497.546370634,1483760.1263203719,0.0,0.0,False,False,,0.0,0.3083993710420124,13.447277950732419,3.353818461728819,31.90388310106079,0.1110013243855319,0.09324063583683943,0.007973410531886271,0.001169301863713224,0.01433873176574707,6.5181884765625,0.002446094202620921,0.09341259596357344,0.0,0.0,1.2950111007695595,5.385948573726078,0.7650164683200811,12.748444080352783
68,9911937.294235155,1483760.1263203719,0.0,0.0,False,False,,0.0,8.19768755015431,14.860262588672775,3.07891341188173,41.12727769764192,0.09893547225196116,0.0860347495367065,0.03214529843235167,0.01628061164254702,3.9697916507720947,6.589342355728149,0.014862591119778647,0.09804669236468835,0.0,0.0,2.443618176271199,5.394583071868083,1.0548031069301225,12.787155389785767
