trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,exploration_distance,trial_duration_sec
84,339.84144958283895,274.6827788323265,0.0,0.0,False,False,,0.43037974683544306,6.596343562462042,5.733313716806278,2.7019100728124363,0.09029256104196468,0.07487266774247443,0.0,9.329863009600002e-05,3.1858627796173096,2.866225242614746,0.0001726463153571847,0.10801383710855975,0.0,0.0,0.5787979892040757,25.573281288146973
85,361.40555723495766,274.6827788323265,0.0,0.0,False,False,,0.425,7.012509759517971,5.2096084031815195,2.9120305146089613,0.09499648366758022,0.08110107854090243,0.0,7.645698440357016e-05,3.384603261947632,2.6043882369995117,0.00016638583649921838,0.1078556323548292,0.0,0.0,0.535444630683245,25.852132558822632
86,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Constraints violated: overshoot=0.0135, vel_ratio=0.00",0.43209876543209874,,,,,,,,,,,,,,1.0354156795620764,26.644572496414185
87,322.74297677837865,274.6827788323265,0.0,0.0,False,False,,0.4268292682926829,6.207491368456796,3.90547234398648,2.617209919432999,0.08495068263437601,0.07295305543611946,0.0,2.4570740048857963e-05,2.9943161010742188,1.9526116847991943,4.9794877618256684e-05,0.1173447503619285,0.0,0.0,1.286127839571509,28.563546895980835
88,392.98102311811954,274.6827788323265,0.0,0.0,False,False,,0.42168674698795183,7.503676904121332,6.525517779041349,3.1264664012546044,0.10402214710982312,0.08677085667162898,0.0,0.00013502204803588405,3.6216821670532227,3.2620513439178467,0.00028301824113122486,0.08005794799904185,0.0,0.0,0.5085507965671938,28.818628549575806
89,393.47501640602303,274.6827788323265,0.0,0.0,False,False,,0.4166666666666667,7.658437604074988,6.559992981049429,3.1331593161544165,0.1036005694977351,0.08707566869434848,0.0,0.00016478316311633622,3.6986052989959717,3.2789688110351562,0.0004110717958232748,0.07755476200072761,0.0,0.0,0.9171607483163595,28.755943298339844
90,389.6872439090563,274.6827788323265,0.0,0.0,False,False,,0.4117647058823529,7.570205243867717,7.038610654023062,3.092701437883858,0.10233608548363428,0.08592972240252013,0.0,0.0002076757158812602,3.656208038330078,3.5178017616271973,0.0006014261537335285,0.08207053051781213,0.0,0.0,1.153013601896184,26.755536794662476
91,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Constraints violated: overshoot=0.0029, vel_ratio=0.00",0.4186046511627907,,,,,,,,,,,,,,0.9332984528489977,28.666906595230103
92,385.66524167963223,274.6827788323265,0.0,0.0,False,False,,0.41379310344827586,7.49256516584131,5.997461247190592,3.0813248683590624,0.10187398227217048,0.08563582462858131,0.0,0.00011103509177859561,3.617828845977783,2.998182773590088,0.0002191400020832987,0.08072020167273565,0.0,0.0,0.4832509127728649,25.777185201644897
93,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=93', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.42045454545454547,,,,,,,,,,,,,,0.3042429760297895,43.570916414260864
