trial,collision_normal_force_max,collision_normal_damping,collision_force_max_per_contact,collision_force_attack_hz,collision_force_release_hz,collision_force_slew_rate,collision_tangent_gain,collision_tangent_force_max,collision_tangent_force_ratio,collision_tangent_gamma_power,collision_tangent_speed_scale,collision_tangent_velocity_deadband,collision_normal_fade_power,collision_force_scale,collision_force_max,collision_constraint_timeout_sec
37,7.925835944024634,15.328734205208406,2.0311730110226733,15.047922202272028,23.695470269049945,71.61058016714252,0.7195409931865901,4.231884191689904,0.40910930549928115,1.270998896948476,0.06725348884937513,0.02444257700977523,1.743447790933395,0.9478510646691434,7.495653670343588,0.2205424912421563,0.0707384482270585,0.033587289729041486,0.028038817534116293,0.004459181193674113
38,4.918194520037886,10.65017172894743,2.4422336225200096,17.129673297996142,24.606094192789456,102.22642274958059,3.0474606838686062,4.5527360735576545,0.3511530682231805,1.480888873659091,0.03258251612139411,0.021011512068149912,1.881872363748936,0.5977645726323921,6.927757970397535,0.19938840937895663,0.06809674416098446,0.030783139714309876,0.02921490335219251,0.005051131644913051
39,8.924034422656824,14.430810479528146,2.00366368093404,10.834652427708779,22.430695278032275,35.32958515603181,2.9353244877678835,3.6819122158524955,0.4162487037029821,1.6616568793426754,0.0725796547336503,0.028700644618455055,1.5434095141833182,0.9436016777651454,6.590084529888757,0.21783459910090178,0.06983664826799621,0.03449050033500916,0.02008130274001549,0.0024864258469389634
40,7.7629033998359676,19.69341322434998,2.7469585496424216,23.50439534589652,21.33270521257534,53.433408467384794,2.096061283687125,3.3739662142222135,0.29336369767669346,1.2908749804677506,0.10851315607516332,0.020248142986578913,2.0422306983038347,0.7184641112701888,7.4381921370210895,0.26292194986351597,0.07797903659261282,0.03687847487238094,0.025047660872994565,0.00703186190407441
41,7.895923206235738,24.386370299358575,3.879360988950701,21.23370845933361,20.597683122305185,84.1922845267884,3.075582757525444,3.532060639642595,0.337793848437322,1.563452071685997,0.09129763554000704,0.024108302362864088,1.3156834491806013,1.390088219359657,4.310121783681868,0.2964862656252333,0.041702924500319045,0.03972654072335635,0.012445290111986541,0.003612125794986769
43,9.235750373952413,10.75769305520776,3.2045288641958196,13.878897745837465,24.126721691295252,87.35246435223766,1.3410106846001915,4.311716812238186,0.4121995169876982,1.4766199148136527,0.04073868928054891,0.02280651804900312,2.1386313005158715,1.2520511328729778,5.952583006154306,0.24301864243012658,0.07730881037350652,0.03346632895917879,0.029234815195329958,0.0052206725918505555
44,9.704344823517909,15.927494133290837,5.829900870360229,20.30714442138856,22.46960260950395,133.8040818969383,4.743418086592565,2.8642838696840522,0.2803274301601273,1.84148257325647,0.13897278481694625,0.0261593573817821,2.175508964940562,0.8476959602346961,4.815177925315243,0.25942570654465097,0.073923118986679,0.034887294492375605,0.01775740081811591,0.006863711310173563
45,8.39901735919439,24.594174550671216,4.448384382664662,14.467135477860907,23.08209507287662,87.86122286406103,0.7692274657318732,3.205948342708724,0.5339743154843438,1.0275287466855627,0.09884979154142612,0.023904057772161223,1.8592722857640345,1.3563103465455992,7.96067761453037,0.23233664580578417,0.07016839165108232,0.0364221084410722,0.025447001016634822,0.0052779276961700886
48,8.003847342756488,11.847221761036646,3.6534884640701613,12.459874682426832,11.336649296910107,109.76271331865118,3.6079123815188745,1.0209178417912046,0.5312223972042358,1.1214260081831795,0.12360222407657978,0.024251306259634977,0.771934155435118,1.0418406499208341,3.9092002232118417,0.3001223242682636,0.056039196138821086,0.03802991234788217,0.02298220512040563,0.0032698269419057947
49,7.04130440284201,13.047604380408393,2.227295671946327,9.415915145311896,19.475864462344006,90.0592663945929,0.528526948281129,2.047082630020225,0.35055383101841153,1.2258610260891156,0.043811136816364914,0.020401162456669248,1.2351644899434935,1.0353607922339532,7.636496182930086,0.1117205511314334,0.07847777666100181,0.03206819622617889,0.029333892484155796,0.006178572169999032
