trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,J_orientation,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,orientation_rmse,orientation_max_error,exploration_distance,trial_duration_sec
553,1466421.537974312,1101869.9555604411,0.0,0.0,False,False,,0.10830324909747292,4.661178578967729,3.71619767717909,0.27980428356588155,1.6000779573505784e-14,0.007893032673642206,0.007609364070786063,0.004661520439259811,9.653321711582247e-06,2.3191752433776855,1.741403579711914,6.289915845426854e-05,0.33921667590995164,0.0,0.0,1.0845840869837758e-15,1.831026719408895e-15,0.7206803056119522,13.185962438583374
554,1606090.2039026523,1101869.9555604411,0.0,0.0,False,False,,0.10810810810810811,4.5367146372102995,1.2185147502930722,0.10539197523639042,2.066730017346695e-14,0.002786543368895859,0.0022077838349109343,0.00605773473107718,1.076513352984924e-09,2.265045642852783,0.45781397819519043,1.14697664709007e-08,0.5837525527055183,0.0,0.0,1.232767918790517e-15,2.7012892057857038e-15,1.5347638251229958,13.380730867385864
555,1290580.3288915802,1101869.9555604411,0.0,0.0,False,False,,0.1079136690647482,4.662236376464553,2.441104864770359,0.2812458687807327,2.1022490860356484e-14,0.008049787191082559,0.007888053476872402,0.002903982227136434,2.0243677551023912e-05,2.3192861080169678,1.1475825309753418,0.00014813829257071282,0.3579992204649941,0.0,0.0,1.2823521868447787e-15,2.6909183413995637e-15,1.3055618146045775,13.26391887664795
556,1497180.9285760422,1101869.9555604411,0.0,0.0,False,False,,0.10771992818671454,4.577810953946178,1.1152166460757562,0.23650901887342488,3.131804205058686e-14,0.01031680222007923,0.005714797606489723,0.004968965632087666,9.585888581189744e-11,2.2803332805633545,0.4333841800689697,8.666866866558039e-10,0.4010523980461714,0.0,0.0,2.0475140283041187e-15,3.734482456038478e-15,1.7643020100016926,14.07312798500061
557,1223314.1373013647,1101869.9555604411,0.0,0.0,False,False,,0.10752688172043011,4.671436331310176,1.233956807904679,0.27735823691805433,4.495496978433938e-14,0.00720747647241656,0.007029540551471458,0.0022316999422333367,1.7564073736665391e-06,2.325173854827881,0.5611579418182373,1.118543130747521e-05,0.5026229529447218,0.0,0.0,2.621708239787864e-15,5.9953259665091164e-15,1.4573642508911142,16.212514877319336
558,1712110.6193608225,1101869.9555604411,0.0,0.0,False,False,,0.1073345259391771,4.4952417428109746,1.4338388377375342,0.17051659479906164,2.891950131536143e-14,0.006958005717223959,0.003957623071594238,0.007117290220766501,8.707900823932645e-11,2.2416844367980957,0.5389871597290039,1.448240274765943e-09,0.41095948208161415,0.0,0.0,1.9937962929256315e-15,3.2422827429890936e-15,1.2979118126996896,13.278754234313965
559,1545744.07807279,1101869.9555604411,0.0,0.0,False,False,,0.10714285714285714,4.558957459451079,1.9113672406659414,0.17229288973203816,1.9046931662755887e-14,0.005665138401817092,0.0043987836842140915,0.005454469980868723,1.0693333239523038e-14,2.2728805541992188,0.819321870803833,2.9678351790018986e-12,0.4557926394528852,0.0,0.0,1.248656684443751e-15,2.2644195468014703e-15,1.5570647483556705,13.284902572631836
560,1660097.4767308023,1101869.9555604411,0.0,0.0,False,False,,0.10695187165775401,4.524156955914701,1.129631194278276,0.11632165701216171,3.338671623881846e-14,0.004590647710228158,0.002664694533415776,0.006597493039202776,2.3694903990488995e-08,2.2580814361572266,0.39987802505493164,9.844165478775156e-08,0.4509381758887383,0.0,0.0,2.0653338671438325e-15,4.2160113254169495e-15,1.3882942940932546,13.380141496658325
561,1150339.6927794241,1101869.9555604411,0.0,0.0,False,False,,0.10676156583629894,4.735828749272924,0.2762016975351289,0.316877340732816,1.3833654186820786e-14,0.008833767514543149,0.00874689947687983,0.0015022565811864674,6.393750819247844e-06,2.3547940254211426,0.10043168067932129,4.510142343259302e-05,0.345644766066762,0.0,0.0,8.269754417248636e-16,1.8044626632554693e-15,1.7833997777671642,13.180517196655273
562,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.108348134991119,,,,,,,,,,,,,,,,,0.3459968970523738,5.095787525177002
563,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.1099290780141844,,,,,,,,,,,,,,,,,1.3831254660568575,5.067664384841919
564,1513731.1712970054,1101869.9555604411,0.0,0.0,False,False,,0.10973451327433628,4.564455545261237,1.0569579513017688,0.17299477814950645,2.47744431059435e-14,0.00670897607819811,0.0036697507946797875,0.0051344347907329585,0.0003199252590203859,2.2767231464385986,0.3994405269622803,0.0002710315681120822,0.6105428418126408,0.0,0.0,1.600137697703879e-15,2.9933353810781168e-15,0.9280126344897723,16.378345727920532
565,1185625.1208133684,1101869.9555604411,0.0,0.0,False,False,,0.10954063604240283,4.774344908571091,0.25670807891245073,0.36582088675821084,1.1602951024057476e-14,0.010242597525743708,0.010121500285415986,0.0018548798027360064,1.4205323629020402e-06,2.371990203857422,0.08195805549621582,9.595556643749805e-06,0.4319555276377795,0.0,0.0,6.970413643126501e-16,1.5066550273890688e-15,1.3227253864833068,13.197395324707031
566,1726394.9289987506,1101869.9555604411,0.0,0.0,False,False,,0.10934744268077601,4.685856618841375,5.724063735084785,0.4090505534663823,2.2080111343925206e-14,0.0115106964281733,0.01107749619745044,0.007259802716645725,1.6053275178110364e-05,2.3263120651245117,2.680279493331909,0.00010292251773614042,0.4255394064880478,0.0,0.0,1.2295109354269232e-15,3.061005965127455e-15,1.2982462853026338,13.576332569122314
567,1189199.4464398455,1101869.9555604411,0.0,0.0,False,False,,0.10915492957746478,4.612745033826019,0.14706181841600321,0.18386279991708818,1.1836571984655357e-14,0.005192902057320924,0.005110021142689974,0.001890805500240289,1.3812289504339857e-05,2.2987074851989746,0.02598738670349121,0.0001093539994012669,0.3360155563023271,0.0,0.0,7.597114170155531e-16,1.439720162132733e-15,1.619965307957163,13.261572122573853
568,1840200.9770283997,1101869.9555604411,0.0,0.0,False,False,,0.10896309314586995,4.875863809879758,2.990754449533964,1.7437783882740727,3.0081263664595834e-14,0.06461671177028484,0.04594096193583074,0.006215158549934374,3.094984909005677e-09,2.369020462036133,1.3399980068206787,1.016791776486384e-07,0.9681483551694537,0.0,0.0,1.7478812819187151e-15,4.024553352311528e-15,1.2035616266379119,13.182170867919922
569,1371778.4178498257,1101869.9555604411,0.0,0.0,False,False,,0.10877192982456141,4.730821847475808,3.183782637967793,0.3975536517780112,2.8273938526981763e-14,0.011072735740564332,0.010915199768954435,0.003715436310617534,8.277377101186556e-07,2.3490381240844727,1.4989895820617676,6.331662676269994e-06,0.34567539059812585,0.0,0.0,1.5342539122002949e-15,3.999976807344851e-15,1.2261273548474616,13.376600742340088
570,1437175.509786398,1101869.9555604411,0.0,0.0,False,False,,0.1085814360770578,4.734414257758191,3.3360528650244405,0.4200787701711314,1.801929897020683e-14,0.011499937299431346,0.011333200055139173,0.004369062103414742,4.801541958840007e-06,2.3502073287963867,1.5587232112884521,3.066745535976689e-05,0.48812375009495446,0.0,0.0,1.2348761615503335e-15,2.0350724194510405e-15,0.6986697023625519,23.423262357711792
571,1304954.242292837,1101869.9555604411,0.0,0.0,False,False,,0.10839160839160839,4.618265595103633,1.425126460157579,0.22278341087663348,2.2938733201122406e-14,0.006460519603502538,0.006228435723427714,0.0030477229289516267,4.968395311220404e-06,2.299790143966675,0.6362874507904053,3.308242583743501e-05,0.3245696856926783,0.0,0.0,1.4630082627096205e-15,2.808666774861361e-15,1.3521593724576428,13.581020832061768
572,1193186.3375643874,1101869.9555604411,0.0,0.0,False,False,,0.1082024432809773,4.707764876731367,0.23828866756106057,0.2999832742212256,1.0638266147316264e-14,0.008439731719946202,0.008345369778782308,0.001930526515807801,3.2664188205714906e-07,2.3413643836975098,0.07087540626525879,2.305848030585869e-06,0.3557343488594131,0.0,0.0,6.276165746991927e-16,1.4043333874306805e-15,0.7759844874518277,13.684690952301025
573,7950646.936259296,1101869.9555604411,0.0,0.0,False,False,,0.10801393728222997,4.811432181219369,1.623415900042132,1.6688704738495712,49.4698340469888,0.06226405111437065,0.043703019095828244,0.009821224565826125,1.9898520578227835e-06,2.3401615619659424,0.566145658493042,1.2670952948326927e-05,0.9758420916353131,0.0,0.0,3.4630582279645865,5.441342055818027,0.9518061852913128,13.177448987960815
574,1541025.1427461524,1101869.9555604411,0.0,0.0,False,False,,0.10782608695652174,4.568290445387837,1.0352345509409413,0.1481233778580342,1.9114428055282818e-14,0.004776242692255591,0.003943513890265263,0.005407335366858251,1.378915782310546e-14,2.2782299518585205,0.3824338912963867,1.051061478860818e-12,0.39009774826370647,0.0,0.0,1.2632846315442688e-15,2.252037750732167e-15,1.3463605403145562,13.273482084274292
575,1554248.1585306954,1101869.9555604411,0.0,0.0,False,False,,0.1076388888888889,4.543513270582639,1.5564262300112306,0.17490213653082348,2.397787745940767e-14,0.007291536786438512,0.004284213770059341,0.005539439973083302,5.200850497966919e-13,2.2653303146362305,0.6397271156311035,1.897166269111756e-11,0.35251104876897227,0.0,0.0,1.420360176073254e-15,3.153749012705409e-15,1.0702055390097283,13.387452840805054
576,1292872.331670062,1101869.9555604411,0.0,0.0,False,False,,0.10745233968804159,4.614629955963949,1.2690732635120128,0.20024346061742102,1.1381504080458977e-14,0.005728307578238949,0.005508969848904105,0.002926994932407709,2.0962782425292803e-07,2.299051523208618,0.5613579750061035,1.513375884066503e-06,0.3303350666025991,0.0,0.0,7.565541952822783e-16,1.3322676295501878e-15,1.691186780603687,13.27638578414917
577,1212222.1643535998,1101869.9555604411,0.0,0.0,False,False,,0.10726643598615918,4.701719925101748,1.1941273224866618,0.32857795392323463,2.3907750478784287e-14,0.009195004057090398,0.00909635931125966,0.0021207547686592915,8.584588086840733e-07,2.3372154235839844,0.5440301895141602,5.84100507537223e-06,0.3699443663381231,0.0,0.0,1.4708066452727715e-15,3.035324329150529e-15,1.0703941177857201,13.385383367538452
578,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.10880829015544041,,,,,,,,,,,,,,,,,1.0484084728892358,4.918611526489258
579,1282209.7975585759,1101869.9555604411,0.0,0.0,False,False,,0.10862068965517241,4.702086411043838,1.7773445688436675,0.36694692110040994,1.68315649924844e-14,0.009863157859539708,0.009694245830123495,0.0028202531639445333,1.5402165117425478e-06,2.3365018367767334,0.8181414604187012,9.797961807720078e-06,0.5786768313553494,0.0,0.0,9.606786204547047e-16,2.2865340072116904e-15,1.3016759827938114,13.275430679321289
580,1521364.4128973007,1101869.9555604411,0.0,0.0,False,False,,0.10843373493975904,4.604275911997622,3.297897936725702,0.2606930855793418,1.9752606305351095e-14,0.007735458084775146,0.007247994327169487,0.0052106893572603785,1.0118230665443925e-06,2.2912659645080566,1.5186631679534912,7.426591140191376e-06,0.34253236237474033,0.0,0.0,1.2384509303985484e-15,2.4612497155406765e-15,0.40086902116911866,13.7818443775177
581,8733343.901044084,1101869.9555604411,0.0,0.0,False,False,,0.10824742268041238,4.857928866533397,2.3134372168523085,1.782163218749455,49.82361083619874,0.06422155162156147,0.04678857140672165,0.017470454939121596,3.931378676600879e-07,2.358781576156616,0.7199509143829346,2.5282260719887793e-06,0.9931810982542989,0.0,0.0,3.5072618678670926,5.4413789733155005,0.7157980569486367,13.197682619094849
582,1448979.671447937,1101869.9555604411,0.0,0.0,False,False,,0.10806174957118353,4.742407245622361,1.1390093386313547,0.9063549665238883,1.758073802693956e-14,0.033554280253493704,0.023538722987401457,0.002045478863980904,2.912515849546924e-06,2.335895538330078,0.5183212757110596,1.8568802038074178e-05,0.9942112446852654,0.0,0.0,1.0715733780013619e-15,2.252037750732167e-15,0.601759818988429,13.771911144256592
583,1293695.4650100698,1101869.9555604411,0.0,0.0,False,False,,0.10787671232876712,4.6912052596754314,2.103060462481428,0.28326897517910604,1.6827284945925493e-14,0.007757548794169546,0.007668096659795623,0.002935133683426183,4.698857235519169e-07,2.3341004848480225,0.9781439304351807,3.1834879514340456e-06,0.3324056313164111,0.0,0.0,8.92983530809993e-16,2.4208541748613872e-15,0.9470181472509087,13.183879852294922
584,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.1094017094017094,,,,,,,,,,,,,,,,,1.3005677280236918,5.0661046504974365
585,1566198.2899713656,1101869.9555604411,0.0,0.0,False,False,,0.10921501706484642,4.620635972535284,4.4826397127659865,0.3086536769569878,4.182785090667925e-14,0.008596708736501025,0.008245781433473605,0.005658759407418876,8.982109284073817e-06,2.2979493141174316,2.099712610244751,5.530438110803683e-05,0.3493610454208258,0.0,0.0,2.5758479779781304e-15,5.305266770713552e-15,0.8728558836003815,13.76993203163147
586,1447362.4220879443,1101869.9555604411,0.0,0.0,False,False,,0.10902896081771721,4.619484026734074,3.2416533389428612,0.2537494327899829,1.56823745123067e-14,0.007325953167903785,0.007032420735902504,0.0044710510022795275,4.739955671749903e-06,2.2991933822631836,1.5089728832244873,3.1004475982026685e-05,0.3349629622208228,0.0,0.0,8.342779386722543e-16,2.252037750732167e-15,0.9642646887526722,13.347163200378418
587,1634313.4375940561,1101869.9555604411,0.0,0.0,False,False,,0.10884353741496598,4.567222173558412,1.6363601179656058,0.2016620130896566,4.452588622642242e-14,0.0071527378768647554,0.005388437226990222,0.0063396729861366075,9.043740228482377e-16,2.2755284309387207,0.6596882343292236,6.563583010432695e-14,0.35744507012300036,0.0,0.0,2.632216838212666e-15,5.8670378801802724e-15,1.1881341082222006,13.195139646530151
588,1390177.0790813384,1101869.9555604411,0.0,0.0,False,False,,0.10865874363327674,4.660737426071063,2.1739937049189777,0.2662382506837759,2.1867288670637434e-14,0.007515760644691789,0.007245034306809305,0.0038994811467242957,5.308885728219555e-12,2.3195011615753174,0.9895098209381104,1.141308483450912e-09,0.3535340901666465,0.0,0.0,1.4011434542794914e-15,2.6645352591003757e-15,1.5490443064957378,13.17858624458313
589,1243165.5496783042,1101869.9555604411,0.0,0.0,False,False,,0.10847457627118644,4.655748128210927,1.3230877173623818,0.22150809160868587,1.2930814114722704e-14,0.006224554445584463,0.00613125142634738,0.002430151898341365,3.0940289199538636e-06,2.3186771869659424,0.6007411479949951,1.95652910646614e-05,0.3525021061490295,0.0,0.0,8.799131230813084e-16,1.472877282518059e-15,0.9389046839932461,13.467090845108032
590,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.10998307952622674,,,,,,,,,,,,,,,,,0.7803236798518601,5.288182020187378
591,1205307.8701634046,1101869.9555604411,0.0,0.0,False,False,,0.1097972972972973,4.6379475830048165,0.7425078377268926,0.20380523005451695,1.7180382601833085e-14,0.005719952207247092,0.005632090503965421,0.0020517876972271504,1.0619962342972273e-06,2.31052565574646,0.31994199752807617,6.8915618765501e-06,0.3298161165220977,0.0,0.0,1.0042808216232904e-15,2.2865340072116904e-15,0.6084794208629939,13.324447631835938
592,1142026.5815204952,1101869.9555604411,0.0,0.0,False,False,,0.10961214165261383,4.704613198156058,0.2946253934145103,0.3245389955027725,1.6291863738254038e-14,0.009039565060651086,0.008970892864763342,0.001419159342634771,2.4151967858513124e-06,2.338850259780884,0.11179471015930176,1.5601192833645456e-05,0.33474954383170386,0.0,0.0,1.0017350359596159e-15,2.069495862644278e-15,1.1038915637234121,13.087763547897339
593,1568396.0954465389,1101869.9555604411,0.0,0.0,False,False,,0.10942760942760943,4.574042067508722,0.9669069779332349,0.21340143466923014,4.8713535459615306e-14,0.009372384201412702,0.005368784262347408,0.005680788137735607,2.1807061613375604e-09,2.27896785736084,0.3414337635040283,8.807679592914676e-09,0.347941654765279,0.0,0.0,2.8704740723143427e-15,6.437435720275142e-15,1.7630892369955062,16.691434383392334
594,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.11092436974789915,,,,,,,,,,,,,,,,,1.3389168917647267,4.761012315750122
595,1534042.7503333054,1101869.9555604411,0.0,0.0,False,False,,0.11073825503355705,4.651854963073978,3.4226516888920995,0.28533751486527004,1.156281259713767e-14,0.008308777872035076,0.007892757975343006,0.0053373837946401465,2.4813098671598662e-06,2.3140883445739746,1.5778491497039795,1.6839950426648406e-05,0.34124509890017835,0.0,0.0,7.089129333831792e-16,1.472877282518059e-15,1.2560263560648253,16.49921226501465
596,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.11222780569514237,,,,,,,,,,,,,,,,,0.5600897201242601,4.9162304401397705
597,1121440.766622358,1101869.9555604411,0.0,0.0,False,False,,0.11204013377926421,4.69902083254609,0.2106617508939422,0.28070075867483896,1.492171477762716e-14,0.007978814644507648,0.007885763965558488,0.001213446710982266,5.631119229569855e-06,2.337681770324707,0.07488632202148438,4.335426037202808e-05,0.35079692759216113,0.0,0.0,9.415464904367194e-16,1.8473357135333507e-15,1.1720593943469764,13.288089513778687
598,1698071.936768338,1101869.9555604411,0.0,0.0,False,False,,0.11185308848080133,4.628781487570493,4.263571961214175,0.37814425967384846,2.3432665062009308e-14,0.011007675621629439,0.010382708584695713,0.006976747593933019,7.68797083328113e-06,2.298816680908203,1.957242488861084,4.9920759071147236e-05,0.45941297178362844,0.0,0.0,1.4080764534409107e-15,3.0420133586205056e-15,1.295376831385832,13.281972169876099
599,1584652.9476504007,1101869.9555604411,0.0,0.0,False,False,,0.11166666666666666,4.575061404648723,2.1053533002428853,0.22358715262175252,8.053698968019924e-15,0.006343695188257123,0.005614626388848444,0.005843263583587749,0.00030924540270568107,2.279108762741089,0.9058980941772461,0.00027878654180119684,0.35645246307126527,0.0,0.0,5.102055403530358e-16,9.930136612989092e-16,1.4709840432703722,13.261245727539062
600,1389315.219060721,1101869.9555604411,0.0,0.0,False,False,,0.11148086522462562,4.616238372826968,3.2389254378168784,0.23013740308370104,1.263060607501487e-14,0.006681665040743912,0.006429916389913529,0.0038908915337835526,1.6416117456706745e-05,2.2984743118286133,1.5219089984893799,0.00011257282978819897,0.3430505452385794,0.0,0.0,7.043444449999065e-16,1.7489626287539045e-15,1.8060020672588066,13.192872047424316
601,1595927.419592848,1101869.9555604411,0.0,0.0,False,False,,0.11129568106312292,4.652199378447441,4.659003310400895,0.2926367858003135,2.2540640462952333e-14,0.008462301694095987,0.008089102253883361,0.005955905790258079,1.455789380747989e-05,2.3139660358428955,2.1803627014160156,9.652361119199918e-05,0.3279926693795385,0.0,0.0,1.3529216835949545e-15,2.9293167485481747e-15,0.9092938067838092,16.39457869529724
602,1338643.5442637631,1101869.9555604411,0.0,0.0,False,False,,0.1111111111111111,4.663526945623163,2.5352526959831425,0.2954265639056172,2.237906155885401e-14,0.008506361960989061,0.008304255973101856,0.0033843585148995298,9.590048221343867e-06,2.3193070888519287,1.1828505992889404,6.67143320570923e-05,0.324107378785251,0.0,0.0,1.3805285716932556e-15,2.833708246326991e-15,0.8324986363649544,13.39241337776184
603,1379509.232812096,1101869.9555604411,0.0,0.0,False,False,,0.11092715231788079,4.709094660363604,3.1229982755575616,0.3410284445759907,1.3363572444829908e-14,0.009819122058797416,0.009601320452825857,0.0037927550815285843,1.3467690333330388e-05,2.3401453495025635,1.4664483070373535,9.278148128507704e-05,0.33382354896069033,0.0,0.0,7.68215223976004e-16,1.8044626632554693e-15,0.45193283320306465,13.281018018722534
604,1986472.2410069564,1101869.9555604411,0.0,0.0,False,False,,0.11074380165289256,4.65195834317468,4.806707699810474,0.41131993376669795,2.7097144330707218e-14,0.011717634220880076,0.01092207325386473,0.00985928297437609,3.940446602567168e-06,2.309596061706543,2.1568026542663574,2.7648511790869365e-05,0.6128708488954114,0.0,0.0,1.6569546880509162e-15,3.460376706574972e-15,1.1041151811744288,13.278338193893433
605,7145720.583468403,1101869.9555604411,0.0,0.0,False,False,,0.11056105610561057,4.661177150152155,0.1647959622443954,1.323896038528672,50.799726493982604,0.05096259931906006,0.033553915468198706,0.00170919953658627,6.491536614484757e-06,2.2802577018737793,0.039556026458740234,4.4786499520290956e-05,0.9825052877607932,0.0,0.0,3.629273766220986,5.441384091053679,0.8870215706659131,13.572670221328735
606,1550746.9319911713,1101869.9555604411,0.0,0.0,False,False,,0.11037891268533773,4.578055674786657,1.5624025582047198,0.17880660850946445,1.2934198185540918e-14,0.005394832091525053,0.0049134277487099115,0.005504470256833885,9.972940901119019e-09,2.2816576957702637,0.6435892581939697,1.0579501721458566e-07,0.35938825766745275,0.0,0.0,8.803361319335853e-16,1.472877282518059e-15,1.2667198882211335,13.2685387134552
607,1693197.8625181287,1101869.9555604411,0.0,0.0,False,False,,0.11019736842105263,4.5923047947632964,3.0233310153110424,0.24078759983212839,4.2754855860840005e-14,0.007259426241318308,0.006459106595903369,0.0069281924765576125,8.28761257249526e-10,2.286463737487793,1.3384606838226318,4.767579656326343e-09,0.34813184912688355,0.0,0.0,2.622544801220585e-15,5.443624362768832e-15,1.2917962883183791,13.265075922012329
608,1500907.2028885284,1101869.9555604411,0.0,0.0,False,False,,0.11001642036124795,4.572015997106427,2.7719148121019597,0.18710074425962292,1.1278763370734799e-14,0.005689344390411895,0.005139905987380063,0.005006305273976275,1.174980893594347e-06,2.2782981395721436,1.260779619216919,8.061993861691109e-06,0.35777640054106036,0.0,0.0,7.43711606566756e-16,1.3322676295501878e-15,1.2130566954765003,13.683351993560791
609,7458203.476305035,1101869.9555604411,0.0,0.0,False,False,,0.10983606557377049,4.753639742219662,3.032754754063677,1.5097651656122206,49.43425287291505,0.057390788080260324,0.03893456342624799,0.004520041229854332,5.236019450513841e-06,2.318418025970459,1.403287410736084,3.5574219758473716e-05,1.0137491907506138,0.0,0.0,3.458584689987724,5.4413938382533145,0.73161272699091,13.290056705474854
610,1360889.1838065619,1101869.9555604411,0.0,0.0,False,False,,0.10965630114566285,4.717731607555239,3.0189004971242435,0.33931311121452845,1.679173028446624e-14,0.009626837877994798,0.009477182427673895,0.003606655442608908,8.130412347748432e-06,2.3446500301361084,1.41914963722229,5.3690109843609824e-05,0.3426228784260761,0.0,0.0,9.729474101921965e-16,2.252037750732167e-15,1.4077550716424676,13.182008504867554
611,1264883.483590117,1101869.9555604411,0.0,0.0,False,False,,0.10947712418300654,4.64850899893394,1.7702381777914367,0.2437349132877269,1.7808008544320724e-14,0.006774954635550213,0.006656478902865997,0.002647197534926385,1.0860120845605342e-05,2.314269781112671,0.8187465667724609,7.70335000391123e-05,0.3454576697317882,0.0,0.0,1.0871874007482185e-15,2.277627334583744e-15,1.083360908432731,16.592533826828003
612,1237781.517720234,1101869.9555604411,0.0,0.0,False,False,,0.10929853181076672,4.717848555356153,1.480267262031893,0.2910393355549979,2.586655298494229e-14,0.007672699965374044,0.007505342731836242,0.0023762796650370205,8.953739423097169e-06,2.3476662635803223,0.6805737018585205,6.11750126001813e-05,0.6758321146685582,0.0,0.0,1.5641355985096369e-15,3.338367049216299e-15,0.8987380501344732,13.287280321121216
613,1429441.123932108,1101869.9555604411,0.0,0.0,False,False,,0.10912052117263844,4.746219513835638,2.216159660349307,0.3474691476456952,1.660649452309494e-14,0.00988229068458908,0.009610453586488805,0.0042918295800976475,2.5070483387203114e-06,2.358694076538086,1.0007727146148682,4.5504229376306535e-06,0.391831633773764,0.0,0.0,9.497929400207842e-16,2.252037750732167e-15,1.4001582665692878,13.375051975250244
614,1544459.250730281,1101869.9555604411,0.0,0.0,False,False,,0.10894308943089431,4.5648311850753895,1.087221976890498,0.1281446306453261,2.1205165411769734e-14,0.00419640218288551,0.003361360143537969,0.0054416822746263666,4.3819540784381506e-17,2.2773735523223877,0.40756893157958984,9.436895709313831e-18,0.3423942173326612,0.0,0.0,1.2042353763922317e-15,2.89282060015797e-15,1.5815154821920743,13.259129762649536
615,1202069.5703688052,1101869.9555604411,0.0,0.0,False,False,,0.10876623376623376,4.697561507308938,0.7442663516025279,0.26618058257169697,1.1176747340639728e-14,0.007372542861941504,0.007320644088737749,0.0020193536036475362,1.381181157287934e-06,2.3377997875213623,0.3216266632080078,9.069000827079088e-06,0.3547763856078294,0.0,0.0,6.949267238646258e-16,1.4043333874306805e-15,1.3591577814612283,13.270550012588501
616,1575252.6214772728,1101869.9555604411,0.0,0.0,False,False,,0.1085899513776337,4.719820752847651,5.487907389692765,0.42757732595024,2.6401926347170926e-14,0.012000977010674464,0.011704052523924095,0.0057491137891901994,1.3163525266637107e-05,2.3423542976379395,2.6000077724456787,8.723106837963834e-05,0.3435150257053695,0.0,0.0,1.6280157751806923e-15,3.3444500364313472e-15,1.1051346154943755,13.288074731826782
617,1289893.6624397787,1101869.9555604411,0.0,0.0,False,False,,0.10841423948220065,4.723058094690846,2.1447899391625893,0.32889904983422324,1.6459205473511806e-14,0.009292788274855236,0.009152528349097097,0.0028970731543088435,4.0559557560205505e-06,2.3478002548217773,0.9998984336853027,2.788281530838863e-05,0.33837332389632496,0.0,0.0,1.1418873244845281e-15,1.831026719408895e-15,0.7438661512953442,13.291512489318848
618,1396037.5934875384,1101869.9555604411,0.0,0.0,False,False,,0.10823909531502424,4.6728092168897595,1.9900499550443091,0.3146047705978424,1.490707059898346e-14,0.009071127236499985,0.008760165344682217,0.0039579964963233905,2.370734232528268e-08,2.3232643604278564,0.8960745334625244,2.126606181426151e-07,0.41986926711486877,0.0,0.0,9.213283496626677e-16,1.88411095042053e-15,1.1638012800648034,16.190617561340332
619,1512029.0500258163,1101869.9555604411,0.0,0.0,False,False,,0.10806451612903226,4.575755003531538,2.6357273898955116,0.20726545252254752,2.914461394779357e-14,0.006142932750887288,0.005740762895929336,0.005117447916752782,4.873272390903307e-07,2.279266357421875,1.1899173259735107,4.068422170160108e-06,0.3517612246590126,0.0,0.0,1.7184648929011265e-15,3.84922370114614e-15,1.475876674169162,16.287104606628418
620,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.10950080515297907,,,,,,,,,,,,,,,,,1.9079913281832022,4.769278287887573
621,1000000000.0,1101869.9555604411,0.0,0.0,False,True,Velocity safety exceeded,0.11093247588424437,,,,,,,,,,,,,,,,,1.237037579599534,5.077046155929565
622,1690323.2221902492,1101869.9555604411,0.0,0.0,False,False,,0.11075441412520064,4.499822212431196,1.7817681128456042,0.1834806309268964,1.6853227263987378e-14,0.005917021577113189,0.003993694376072613,0.006899543393123639,2.171615195121692e-13,2.2439205646514893,0.718395471572876,8.734057838492165e-12,0.7822205169508502,0.0,0.0,8.760285502280839e-16,2.4612497155406765e-15,1.405283118048562,16.31793522834778
623,1956008.1283629865,1101869.9555604411,0.0,0.0,False,False,,0.11057692307692307,4.5053332519487395,3.397954362117312,0.38383761371893377,2.090916502034535e-14,0.015870394321336127,0.009961865741539557,0.009554738317956904,3.922923526509502e-06,2.2377238273620605,1.4600870609283447,8.664872555507582e-06,0.35467046105047384,0.0,0.0,1.249987244150738e-15,2.7273167667848618e-15,1.7805119875808715,13.19270634651184
624,1529374.5850355127,1101869.9555604411,0.0,0.0,False,False,,0.1104,4.538868907311371,1.4195571538263825,0.14853861793167825,9.10643829831792e-15,0.005035857013618228,0.003451189471222016,0.005290890925034833,5.183479146398863e-16,2.2642576694488525,0.5775063037872314,3.561123203949714e-14,0.44486360758691856,0.0,0.0,5.944088050855327e-16,1.0877919644084146e-15,1.34940095836165,13.296010732650757
625,1293748.2808521725,1101869.9555604411,0.0,0.0,False,False,,0.11022364217252396,4.6998338196663925,1.3905855726441838,0.28175457239031576,1.0588072270004118e-14,0.008040092559681269,0.007931851479373734,0.0029356542499803656,1.6191232847655103e-08,2.3380191326141357,0.6219010353088379,1.579054979646784e-07,0.33965047745751453,0.0,0.0,6.036489526841482e-16,1.439720162132733e-15,1.425748078638315,14.079993724822998
