trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
76,0.0845260690517257,0.2883435982670197,214.31084489995067,2795.1040781132115,0.5001555859572769,90.14906854962577,33.2844903819508,364.57695083961625,49.041730936482736,0.008457475622669006,0.009053844839526466
77,0.0842809668946549,0.3429949117102214,394.62371812123786,2880.9646589778026,0.5722124512843307,73.35557742280717,32.404409172048304,525.7782733980092,32.15140883255265,0.004304845715305889,0.007341274181447514
78,0.099468378652292,0.3226365169639394,318.15443538314355,2503.7208268556324,0.5981520283552579,81.17149181176211,17.88770870275889,780.8204488339554,38.46291216416404,0.0044518137184796315,0.008267362798736445
79,0.09939771136225119,0.4382492068957284,420.3217852271074,2038.9132754373768,0.5747534270112679,93.93000862559622,36.90444020235307,356.8489565628112,60.35699881934612,0.007123900601335605,0.0036280702198764865
80,0.09787539426434878,0.36248697384026113,311.70528331128986,2636.2485769544555,0.5080439728060344,97.72036581940071,25.775923333324965,340.6867756779812,34.72709146362272,0.0034876365228764736,0.0073656384799675265
81,0.07778806595028744,0.46959250617467563,361.15005880653644,1521.7497715674986,0.6219068954644182,86.96033958698719,23.58830557060109,307.01532460114606,73.72702078377685,0.019168014610170307,0.008105057401139112
82,0.09211107659766167,0.4074180764294646,378.7447128252546,1448.3540155640403,0.5114320543895748,83.40803904223874,15.509206544189093,783.7346163344621,51.02396229235093,0.002423864156207954,0.00935978124313347
83,0.07254280477699249,0.3834617451055218,246.96854399361192,2650.0169365434417,0.6151309906940317,73.95355088173096,22.73562116336535,530.2065777912205,45.72110884386628,0.015019671765261583,0.007170467027680798
84,0.09134779541695605,0.30866079772490707,463.77759167305055,1704.252287196327,0.5454936274502344,97.73207587837312,33.33253486167331,430.26103513216253,39.47911078449353,0.020278550879219585,0.00842650716156086
85,0.09770908862745646,0.3731674645363865,299.43829272627517,2651.329502622626,0.5292612509930306,96.48738450238639,15.022464659854817,456.58150937549755,56.64539615381898,0.01505454030298636,0.005661494106598096
86,0.0950499960991828,0.352266425980846,487.6722024049506,2402.7045729124625,0.6563386676466869,86.66737957532015,34.378650779969604,382.39350106885456,16.069845843764806,0.01030579136155645,0.007907041686469735
87,0.09228349426613706,0.42427863432192003,419.6099222107625,1752.253421418328,0.5640472681992112,90.92539575904111,20.756230260478844,339.7211821593618,51.25823823741824,0.0020293382423745327,0.0055706434537991685
88,0.07534504773301384,0.18147758600367342,414.7448753011814,2417.5892601394344,0.7579033006385486,74.13038866637535,46.210959729165964,344.4219647445099,22.324297523523136,0.012362158627382049,0.006765432478447404
89,0.07094264278715323,0.4130250542849194,452.3181614639542,2979.739914887277,0.6827213368380073,96.97976188386595,21.427571674405687,417.01465586725425,25.58468367691388,0.0038420874486663694,0.0036479519703789855
90,0.05523735300388467,0.409575719707904,422.9276485668742,2585.3535581088163,0.5611939482591596,82.95249837728458,22.9346312908976,399.9598876739429,35.30347164222282,0.007911165911219962,0.003172881570604682
91,0.0993945223875886,0.46075632118365273,431.4947862888033,2416.8541419170742,0.5599175303338758,61.03057752114215,17.871530258731816,391.3104070534727,39.09365149029703,0.005356089305676411,0.007964310445715005
92,0.08377710135719522,0.21317513914609104,399.4851577370259,2632.0250457723455,0.586259660950378,93.7598928204376,22.567078146526224,301.5563225421528,12.964680828564234,0.008676254658016767,0.007566904795844241
93,0.0845325160304419,0.4573176072508183,413.7556848663701,2820.784600695125,0.7060798275583416,60.04963462327464,32.315379686503114,335.30044247906585,50.00712552661143,0.003910945307349436,0.0025207163761454088
94,0.08945844338031432,0.47482954351012835,288.41784537277306,2642.312419798092,0.6533014640549362,45.249708405788056,29.347783358521546,569.3055913211451,65.70848148346819,0.005693475337337037,0.0019068020756329547
95,0.07655692813556372,0.4634613172181434,386.8471962201446,2360.3580117883243,0.840699343786592,72.65536052467873,16.795588403041002,764.5196908665073,56.78652367119241,0.0037151876035769003,0.0019843633324417784
96,0.09175415710275452,0.44837304709982817,446.88862063357544,2529.9206580833884,0.7815926468829302,62.669492905137034,48.35697675901239,524.7698983090006,19.822048706540635,0.011515941885930912,0.008965086820182835
97,0.09542799175504511,0.39859832833437286,491.34390366358934,2455.635733157935,0.6340898340057579,96.75010367311414,38.102072417034236,323.02387716814906,10.488554149662574,0.02063291255778655,0.009165882960874859
98,0.07679137820108557,0.3988587990199871,403.2997614463953,2888.16086135472,0.5343014610776279,46.572754393638135,19.44113152220728,616.4708123463234,10.428449155983753,0.007030299613829094,0.006641463706598345
99,0.0880144944434628,0.4233424167656342,417.486757936385,2318.2924810861473,0.8506736410298095,67.24888393401494,28.41385534881748,306.5819478711308,33.734307207164754,0.008336373606845481,0.0012940903613302295
100,0.08764145066548633,0.4362880475357201,421.24037176166854,2369.3167146302476,0.6842279932059747,91.37912729359259,32.354085036008144,655.526127341175,32.66298010399865,0.017639305959474966,0.009707300803931512
101,0.09089890618287089,0.48198302068230636,478.31771500361884,2783.8130193689717,0.6243810988045982,65.46513912288064,33.4814993805579,324.86609291160863,49.18537833366137,0.012826327647178632,0.001228303892807093
102,0.0669594094935701,0.34320361382908393,370.8139475405142,2923.7837964026685,0.7599462744632987,91.18764233008686,30.037958185074892,414.101301415934,62.31305752900627,0.009938776078833447,0.004050797638257088
103,0.05928302974685641,0.440751014250087,388.249266648161,2900.8898807063943,0.6873918582724546,60.97405540421647,40.92022019862513,624.8049081394308,21.939358350129446,0.011996313872845436,0.003821190360812491
104,0.04968440390261595,0.3276568347419596,412.0945915470237,2936.996582281463,0.675832051658987,93.03646797080206,23.62489430975204,911.8588840007385,25.358982197358085,0.009895981852720894,0.0004500857340509275
105,0.07421481368525618,0.40122402458712764,366.0747039330321,2641.578895975481,0.9730967149440422,93.78272994150537,14.665270677378391,359.70242254180556,23.53237803755001,0.0026471270880366674,0.003948202097613299
106,0.04892157901583928,0.3641905457275012,442.25383183757447,2952.101967767464,1.0280274175548814,91.62253982549649,8.141124191178312,786.9584196694493,10.136346514619616,0.010227612146491797,0.0019814121991585864
107,0.0997191295194322,0.448255194171683,473.1790313185502,2965.4733532393707,0.5880153689585534,86.7631974837001,45.14667842886987,324.9291759324062,35.26687051501,0.033281519431169186,0.006642272213603048
108,0.0824220312126453,0.4974853021422652,431.6279292919573,2829.0123737539348,0.5410471567458124,84.53406777730584,39.410729540852024,520.8289457008756,41.47719611630244,0.03895330845638774,0.005375275752298866
109,0.07274222103573985,0.44841147323020836,473.3161911371868,2901.777003308189,0.5364354973905711,94.42536494351623,21.88709561688202,592.8009433303827,18.38666486139907,0.002044435434462299,0.00408687092631342
110,0.0735029090008998,0.44548678394080515,464.46651811276786,2942.6453994361286,0.5713084670195594,89.38685771190144,21.69153467761759,442.39602227300054,24.889079416314786,0.010997437549597906,0.002073554393929456
111,0.070276508711434,0.49665360110940293,300.2182966232659,2302.808332847402,1.1261004672704311,92.69661470479234,15.408120448967612,496.97601502371765,47.96372546115032,0.014449205507048505,0.0060716337586380585
112,0.09576530849738461,0.38270709105420886,467.0576859203828,2375.6754729976547,0.7307552490821534,99.88050683162349,43.31227400524252,384.77526878199086,22.840881290018935,0.02727748081135966,0.008360632539563258
113,0.09309654786274478,0.40040373632395754,476.0420067286239,2454.590405144833,0.6046708690397132,87.3327945880628,35.99846472523849,353.02128344613476,33.480595740790406,0.025041415153019827,0.009961748539687253
114,0.07860514702901172,0.4074070317146269,469.787638863902,2919.7073618837812,0.722339239714113,76.56920504731036,42.125837530500746,318.5343489282693,47.65631105204429,0.03509067287166694,0.00730347503012975
115,0.07598878456858064,0.409187995509915,344.7062200522896,2518.1483572881402,1.0847479693964066,99.56812887539793,26.206630468088655,482.49797670517535,28.960383331842795,0.01027233500318394,0.002139378168322009
116,0.07935574690824193,0.45986129172615214,377.3269646210215,2560.75874102865,0.8539298639897892,84.0348952279366,19.459723949332492,650.0728973336986,23.98888346229501,0.0026312103674332264,0.004261612399162536
117,0.09576659036918916,0.46231770651645804,455.04254725902285,2850.483648441757,0.7269139095059406,59.6558768177304,46.32903410740287,471.81193280005334,26.97493192631586,0.026268935382701288,0.004808866933148421
118,0.06403778689762184,0.3251228714001368,356.99765604204975,2571.6945063274484,0.8550973158877304,98.66049198537866,12.506426758181318,321.9446849579669,16.48120974261238,0.021901336045214558,0.005004946400239472
119,0.07508937652567789,0.422392187380678,479.51163799673355,2696.113799855931,0.6598102787018879,73.03025515380678,41.393559800604336,526.4280490779984,49.9775890646724,0.04578878670944103,0.008244899221305054
120,0.07072829594019084,0.35707353893532007,449.918064519376,2764.3799346775204,0.5516058211658407,78.60924991724697,19.055835660470233,813.7022617202059,20.607126391867375,0.002360258981551706,0.004080324185382721
121,0.07458945862901342,0.4788834087168039,398.21614017073756,2966.0892694418394,0.7197342778767782,22.59761446943203,32.33014682963408,477.0373911315155,43.885016116088295,0.008865210601245916,0.001246983751193072
122,0.0672194001428313,0.2567883965027531,464.654450130261,2972.8296337617376,0.8484500128218739,82.77981482764388,45.17439512278037,871.5402548795948,56.90598502992375,0.032794970445953836,0.004910209321514213
123,0.050980937612762345,0.2687917309637649,412.16214701055566,2953.8557346133434,0.5153857156665327,76.70743171989656,47.53356691723371,326.3063038448876,59.03248771045177,0.03099460210735873,0.007467340147122311
124,0.09328215203032705,0.47221106311715966,481.4344767000856,2667.212302792399,0.5824542974711681,91.31731668141529,46.98692147415364,323.6149217240353,44.872220497188636,0.035828675116739886,0.007044488750683033
125,0.06592380988994778,0.48991820129474895,463.196573183034,2892.422593671965,0.5085080275639151,70.19197225078375,9.601635715023876,530.4531644410241,46.02074537626606,0.003174305468611257,0.003700971905594482
126,0.05048990961523314,0.39731906432471054,480.2152412564079,1990.4350457235726,0.628760263437521,65.66058469598237,19.112431549854406,330.39133724470406,66.71521242907617,0.006277127097030544,0.006648724334677564
127,0.055286354412931615,0.45128454105865323,480.7635556382732,2665.0343546261424,0.7609230636768306,96.30022244408833,24.71674015111506,440.7360232784663,16.549562391069195,0.0021965293363205305,0.004805916742450903
128,0.061928793710154056,0.4395830943039902,434.45342373114613,2509.4655833754105,0.6775488854906174,96.65074018256375,26.092960012042873,378.0057896136537,29.066336099711087,0.007810785534612164,0.00568973196213919
129,0.05919292384725211,0.34748921644085146,415.49513958708286,2949.9875817889083,0.9940446017857765,95.9075412023819,10.990806525017184,392.34938257450244,31.367235721823747,0.003670155249822912,0.00811615999844697
130,0.04153082480220792,0.48738828375602394,479.86025931142507,2288.8339538969426,0.7327998717260086,86.80365190544701,17.079141426453234,957.9174714273513,32.619957866199556,0.0029608772676752385,0.002688815228436267
